Paper Title,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Open Access,Citations Count,PubMed ID,PMC ID,References,arXiv ID,OpenAlex ID,Source,Abstract,Review,Preprint,arXiv_used
"AI for Nanomaterials Development in Clean Energy and Carbon Capture, Utilization and Storage (CCUS)",https://doi.org/10.1021/acsnano.3c01062,2023,review,ACS Nano,"Honghao Chen, Yingzhe Zheng, Jiali Li, Lanyu Li, Xiaonan Wang",https://doi.org/10.1021/acsnano.3c01062,,False,105,https://pubmed.ncbi.nlm.nih.gov/37267448,,220,,https://openalex.org/W4379113889,OpenAlex,"Zero-carbon energy and negative emission technologies are crucial for achieving a carbon neutral future, and nanomaterials have played critical roles in advancing such technologies. More recently, due to the explosive growth in data, the adoption and exploitation of artificial intelligence (AI) as part of the materials research framework have had a tremendous impact on the development of nanomaterials. AI has enabled revolutionary next-generation paradigms to significantly accelerate all stages of material discovery and facilitate the exploration of the enormous design space. In this review, we summarize recent advancements of AI applications in nanomaterials discovery, with a special emphasis on the selected applications of AI and nanotechnology for the net-zero emission future including the development of solar cells, hydrogen energy, battery materials for renewable energy, and CO<sub>2</sub> capture and conversion materials for carbon capture, utilization and storage (CCUS) technologies. In addition, we discuss the limitations and challenges of current AI applications in this area by identifying the gaps that exist in current development. Finally, we present the prospect for future research directions in order to facilitate the large-scale applications of artificial intelligence for advancements in nanomaterials.",NO,NO,NO
Biologically-mediated carbon capture and utilization by microalgae towards sustainable CO2 biofixation and biomass valorization – A review,https://doi.org/10.1016/j.cej.2021.130884,2021,review,Chemical Engineering Journal,"Ehsan Daneshvar, Rebecca J. Wicker, Pau-Loke Show, Amit Bhatnagar",https://doi.org/10.1016/j.cej.2021.130884,,True,452,,,150,,https://openalex.org/W3175686763,OpenAlex,"The continuously rising emission of carbon dioxide (CO2) is a universal hazard which urgently requires collaborative action between policymakers and scientists. International treaties such as the Paris Agreement (with 196 signatories) reflect the importance of anthropogenic climate change as a truly global public concern. Towards the aim of climate recovery, the most broadly utilized CO2 reduction strategies, including carbon capture and storage (CCS); carbon capture, utilization, and storage (CCUS); and carbon capture and utilization (CCU) are reviewed herein. Of these methods, CCU shows the greatest potential by recycling captured CO2 and harnessing it as a resource to generate emissions-neutral or -negative value-added products (VAPs). Within CCU methodologies, biologically-mediated CCU (bio-CCU) by microalgae is a promising biotechnology to drastically reduce CO2 emissions. This review therefore details the mechanisms of photosynthesis to sequester CO2 and incorporate it into valuable biomolecules. Microalgal cells utilize CO2 as precursors of macromolecules, including lipids, proteins, carbohydrates, and pigments; all of which are discussed within the frame of industrial relevance and market value. The biofixation potential of microalgae is clearly demonstrated by the carbon content of the myriad VAPs they produce. Moreover, pathways towards decreasing carbon footprint (via carbon capture prior to emission to the atmosphere) and increasing carbon handprint (reducing carbon emissions by consuming CO2-neutral or -negative products) related to bio-CCU are presented herein. Finally, existing challenges and knowledge gaps are acknowledged and described, and future research needs are recommended.",YES,NO,NO
"Analysis of CO2 pipeline regulations from a safety perspective for offshore carbon capture, utilization, and storage (CCUS)",https://doi.org/10.1016/j.jclepro.2024.140734,2024,article,Journal of Cleaner Production,"Ahmed Hamdy El‐Kady, Md. Tanjin Amin, Faisal Khan, Mahmoud M. El‐Halwagi",https://doi.org/10.1016/j.jclepro.2024.140734,,True,85,,,125,,https://openalex.org/W4391061896,OpenAlex,"Offshore carbon capture, utilization, and storage (CCUS) is emerging as an essential option for decarbonization. Pipelines are an efficient and cost-effective way to transport large volumes of CO2. Safe transportation of carbon dioxide (CO2) to offshore storage and injection facilities is one of the prerequisites to ensuring safe CCUS operation. The current work first examines offshore CO2 pipeline hazards in CCUS projects based on existing literature. Then, it compares pipeline safety regulations in the USA, Europe, Australia, China, and the Middle East, aiming to identify how these regulations have covered these hazards and potential areas for improvement. Lastly, it provides recommendations to enhance CO2 pipelines' safety within CCUS projects. The results suggest that although the examined jurisdictions share a holistic commitment towards safety and environmental protection, notable differences exist. The existing regulations in the USA and Australia do not sufficiently account for the challenges faced in offshore CCUS operations, particularly those posed by CO2 impurities. In Europe, the distinct hazards of CO2 streams from CCUS are acknowledged. However, the required directives and guidelines for pipeline design and operation have not adequately addressed these hazards. Bridging these regulatory gaps requires measures including international harmonization, establishing guidelines for repurposing pipelines, and the implementation of Safety Case legislations. Furthermore, the existing regulatory frameworks can be improved by integrating with standardizing organizations' operating standards and recommended practices (e.g., Det Norske Veritas and International Organization for Standardization). This paper will be a valuable resource for policymakers, researchers, and industrial stakeholders in understanding the regulatory landscape for offshore CO2 pipelines for CCUS purposes.",NO,NO,NO
Print media representations of carbon capture utilization and storage (CCUS) technology in China,https://doi.org/10.1016/j.rser.2021.111938,2021,article,Renewable and Sustainable Energy Reviews,"Jiang Kai, Peta Ashworth, Shiyi Zhang, Guoping Hu",https://doi.org/10.1016/j.rser.2021.111938,,False,63,,,66,,https://openalex.org/W3214784183,OpenAlex,,NO,NO,NO
"Current status of carbon capture, utilization, and storage technologies in the global economy: A survey of technical assessment",https://doi.org/10.1016/j.fuel.2023.127776,2023,article,Fuel,"Bartosz Dziejarski, Renata Krzyżyńska, Klas Andersson",https://doi.org/10.1016/j.fuel.2023.127776,https://ars.els-cdn.com/content/image/1-s2.0-S0016236123003897-ga1_lrg.jpg,True,536,,,148,,https://openalex.org/W4322490884,OpenAlex,"The latest tremendously rapid expansion of the energy and industrial sector has led to a sharp increase in stationary sources of CO2. Consequently, a lot of concerns have been raised about the prevention of global warming and the achievement of climate mitigation strategies by 2050 with a low-carbon and sustainable future. In view of this, the current state of various aspects of carbon capture, utilization, and storage (CCUS) technologies in general technical assessment were concisely reviewed and discussed. We concentrated on precisely identifying the technology readiness level (TRL), which is beneficial to specifically defining the maturity for each key element of the CCUS system with a commercialization direction paths. In addition, we especially presented and emphasized the importance of CO2 capture types from flue gases and CO2 separation methods. Then, we determined valuable data from the largest R&D projects at various scales. This paper provides a critical review of the literature related to challenges of the CCUS system that must be overcome to raise many low TRL technologies and facilitate their implementation on a commercial scale. Finally, our work aims to guide the further scaling up and establishment of worldwide CO2 emission reduction projects.",NO,NO,NO
Policy incentives in carbon capture utilization and storage (CCUS) investment based on real options analysis,https://doi.org/10.1007/s10098-021-02025-y,2021,article,Clean Technologies and Environmental Policy,"Weiwei Zhang, Chunyan Dai, Xuemei Luo, Xunmin Ou",https://doi.org/10.1007/s10098-021-02025-y,,False,54,,,27,,https://openalex.org/W3124001114,OpenAlex,,NO,NO,NO
Investment decision on carbon capture and utilization (CCU) technologies—A real option model based on technology learning effect,https://doi.org/10.1016/j.apenergy.2022.119514,2022,article,Applied Energy,"Jiangfeng Liu, Qi Zhang, Hailong Li, Siyuan Chen, Fei Teng",https://doi.org/10.1016/j.apenergy.2022.119514,,False,69,,,59,,https://openalex.org/W4283655746,OpenAlex,,NO,NO,NO
A proposed global layout of carbon capture and storage in line with a 2 °C climate target,https://doi.org/10.1038/s41558-020-00960-0,2021,article,Nature Climate Change,"Yi‐Ming Wei, Jia-Ning Kang, Lan-Cui Liu, Qi Li, Pengtao Wang, Juan-Juan Hou, Qiao‐Mei Liang, Hua Liao, Shifeng Huang, Biying Yu",https://doi.org/10.1038/s41558-020-00960-0,,False,404,,,35,,https://openalex.org/W3118667325,OpenAlex,,NO,NO,NO
"A Review of Algae-Based Carbon Capture, Utilization, and Storage (Algae-Based CCUS)",https://doi.org/10.3390/gases4040024,2024,review,Gases,"Guihe Li, Jia Yao",https://doi.org/10.3390/gases4040024,https://www.mdpi.com/2673-5628/4/4/24/pdf?version=1733131676,True,43,,,278,,https://openalex.org/W4405029254,OpenAlex,"Excessive emissions of greenhouse gases, primarily carbon dioxide (CO2), have garnered worldwide attention due to their significant environmental impacts. Carbon capture, utilization, and storage (CCUS) techniques have emerged as effective solutions to address CO2 emissions. Recently, direct air capture (DAC) and bioenergy with carbon capture and storage (BECCS) have been advanced within the CCUS framework as negative emission technologies. BECCS, which involves cultivating biomass for energy production, then capturing and storing the resultant CO2 emissions, offers cost advantages over DAC. Algae-based CCUS is integral to the BECCS framework, leveraging algae’s biological processes to capture and sequester CO2 while simultaneously contributing to energy production and potentially achieving net negative carbon emissions. Algae’s high photosynthetic efficiency, rapid growth rates, and ability to grow in non-arable environments provide significant advantages over other BECCS methods. This comprehensive review explores recent innovations in algae-based CCUS technologies, focusing on the mechanisms of carbon capture, utilization, and storage through algae. It highlights advancements in algae cultivation for efficient carbon capture, algae-based biofuel production, and algae-based dual carbon storage materials, as well as key challenges that need to be addressed for further optimization. This review provides valuable insights into the potential of algae-based CCUS as a key component of global carbon reduction strategies.",YES,NO,NO
Carbon capture utilization and storage in review: Sociotechnical implications for a carbon reliant world,https://doi.org/10.1016/j.rser.2023.113215,2023,article,Renewable and Sustainable Energy Reviews,"Hope McLaughlin, Anna A. Littlefield, Maia Menefee, Austin Kinzer, Tobias C. Hull, Benjamin K. Sovacool, Morgan Bazilian, Jinsoo Kim, Steve Griffiths",https://doi.org/10.1016/j.rser.2023.113215,,True,390,,,229,,https://openalex.org/W4323288669,OpenAlex,"The decarbonization of industry and industrial systems is a pressing challenge given the relative lack of low-carbon options available for “hard to decarbonize” sectors such as steelmaking, cement manufacturing, and chemical production. Carbon capture utilization and storage (CCUS) represents a promising and crosscutting solution to this formidable problem. This review takes a systematic and sociotechnical perspective to examine how CCUS can support industrial decarbonization and relevant associated technical, economic, and social factors. This includes a focus on the energy and climate impacts of carbon emitting activities, the role, and options for CCUS in global responses to climate change, technical aspects of capture, transport, storage, and utilization, as well as policy implications and areas requiring further research. In doing so, the Review examines hundreds of published studies on the topic over the previous twenty years to offer a state-of-the-art investigation on technical options for capture (including direct air capture), transportation (including pipelines, ships, and rail), storage (including biotic and abiotic), and utilization (including enhanced oil recovery and biochar). The Review also investigates the evidence base within the literature on enablers and barriers to CCUS, policy mechanisms, and international frameworks as well as themes such as geopolitics, trade, and future research gaps. We conclude with insights about future CCUS pathways and sociotechnical systems dynamics.&lt;p&gt;&lt;/p&gt;",YES,NO,NO
"What went wrong? Learning from three decades of carbon capture, utilization and sequestration (CCUS) pilot and demonstration projects",https://doi.org/10.1016/j.enpol.2021.112546,2021,article,Energy Policy,"Nan Wang, Keigo Akimoto, Gregory F. Nemet",https://doi.org/10.1016/j.enpol.2021.112546,,False,172,,,45,,https://openalex.org/W3198109982,OpenAlex,,NO,NO,NO
"Carbon capture, utilization and storage (CCUS) pipeline steel corrosion failure analysis: A review",https://doi.org/10.1016/j.engfailanal.2023.107745,2023,review,Engineering Failure Analysis,"Yi Zhou, Fei Xie, Dan Wang, Yuxin Wang, Ming Wu",https://doi.org/10.1016/j.engfailanal.2023.107745,,False,46,,,102,,https://openalex.org/W4387842231,OpenAlex,,YES,NO,NO
Enhanced carbon capture and utilization (CCU) using heterologous carbonic anhydrase in Chlamydomonas reinhardtii for lutein and lipid production,https://doi.org/10.1016/j.biortech.2022.127009,2022,article,Bioresource Technology,"Jia‐Yi Lin, Sefli Sri Wahyu Effendi, I‐Son Ng",https://doi.org/10.1016/j.biortech.2022.127009,,False,57,https://pubmed.ncbi.nlm.nih.gov/35304253,,51,,https://openalex.org/W4220756328,OpenAlex,,NO,NO,NO
"Calcium Carbonate Cement: A Carbon Capture, Utilization, and Storage (CCUS) Technique",https://doi.org/10.3390/ma14112709,2021,article,Materials,"Craig W. Hargis, Irvin A. Chen, Martin Devenney, M.J. Fernández, Ryan J. Gilliam, Ryan P. Thatcher",https://doi.org/10.3390/ma14112709,https://www.mdpi.com/1996-1944/14/11/2709/pdf?version=1621590413,True,91,https://pubmed.ncbi.nlm.nih.gov/34063959,,34,,https://openalex.org/W3160531316,OpenAlex,"A novel calcium carbonate cement system that mimics the naturally occurring mineralization process of carbon dioxide to biogenic or geologic calcium carbonate deposits was developed utilizing carbon dioxide-containing flue gas and high-calcium industrial solid waste as raw materials. The calcium carbonate cement reaction is based on the polymorphic transformation from metastable vaterite to aragonite and can achieve >40 MPa compressive strength. Due to its unique properties, the calcium carbonate cement is well suited for building materials applications with controlled factory manufacturing processes that can take advantage of its rapid curing at elevated temperatures and lower density for competitive advantages. Examples of suitable applications are lightweight fiber cement board and aerated concrete. The new cement system described is an environmentally sustainable alternative cement that can be carbon negative, meaning more carbon dioxide is captured during its manufacture than is emitted.",NO,NO,NO
"Carbon peak and carbon neutrality in China: Goals, implementation path, and prospects",https://doi.org/10.31035/cg2021083,2021,article,China Geology,"Yao Wang, Chi-hui Guo, Can Du, Xijie Chen, Li-Qiong Jia, Xiao-na Guo, R J Chen, Maosheng Zhang, Zeyu Chen, Hao-dong Wang",https://doi.org/10.31035/cg2021083,,True,571,,,0,,https://openalex.org/W4206046085,OpenAlex,"Climate change is a common problem in human society. The Chinese government promises to peak carbon dioxide emissions by 2030 and strives to achieve carbon neutralization by 2060. The proposal of the goal of carbon peak and carbon neutralization has led China into the era of climate economy and set off a green change with both opportunities and challenges. On the basis of expounding the objectives and specific connotation of China's carbon peak and carbon neutralization, this paper systematically discusses the main implementation path and the prospect of China's carbon peak and carbon neutralization. China's path to realizing carbon neutralization includes four directions: (1) in terms of carbon dioxide emission control: energy transformation path, energy conservation, and emission reduction path; (2) for increasing carbon sink: carbon capture, utilization, and storage path, ecological governance, and land greening path; (3) in key technology development: zero-carbon utilization, coal new energy coupling, carbon capture and storage (CCUs), energy storage technology and other key technology paths required to achieve carbon peak and carbon neutralization; (4) from the angle of policy development: formulate legal guarantees for the government to promote the carbon trading market; Formulate carbon emission standards for enterprises and increase publicity and education for individuals and society. Based on practicing the goal and path of carbon peak and carbon neutralization, China will vigorously develop low carbon and circular economy and promote green and high-quality economic development; speed up to enter the era of fossil resources and promoting energy transformation; accelerate the integrated innovation of green and low-carbon technologies and promote carbon neutrality.",NO,NO,NO
"Review of technological progress in carbon dioxide capture, storage, and utilization",https://doi.org/10.1016/j.jgsce.2023.205070,2023,article,Gas Science and Engineering,"Shadfar Davoodi, Mohammed Al-Shargabi, David A. Wood, Valeriy S. Rukavishnikov, Konstantin M. Minaev",https://doi.org/10.1016/j.jgsce.2023.205070,,False,265,,,150,,https://openalex.org/W4384156303,OpenAlex,,YES,NO,NO
"Public perceived risks and benefits of carbon capture, utilization, and storage (CCUS): Scale development and validation",https://doi.org/10.1016/j.jenvman.2023.119109,2023,article,Journal of Environmental Management,"Yinghua Xu, Bingsheng Liu, Yuan Chen, Shijian Lu",https://doi.org/10.1016/j.jenvman.2023.119109,,False,41,https://pubmed.ncbi.nlm.nih.gov/37801951,,73,,https://openalex.org/W4387353100,OpenAlex,,NO,NO,NO
"Synergistic sustainability: Future potential of integrating produced water and CO2 for enhanced carbon capture, utilization, and storage (CCUS)",https://doi.org/10.1016/j.jenvman.2023.119713,2023,review,Journal of Environmental Management,"Stella I. Eyitayo, Chinedu J. Okere, Athar Hussain, Talal Gamadi, Marshall Watson",https://doi.org/10.1016/j.jenvman.2023.119713,,False,57,https://pubmed.ncbi.nlm.nih.gov/38042083,,126,,https://openalex.org/W4389256201,OpenAlex,,NO,NO,NO
A review of low-carbon technologies and projects for the global cement industry,https://doi.org/10.1016/j.jes.2023.01.021,2023,review,Journal of Environmental Sciences,"Yangyang Guo, Lei Luo, Tingting Liu, Liwei Hao, Yin‐Ming Li, Pengfei Liu, Tingyu Zhu",https://doi.org/10.1016/j.jes.2023.01.021,,False,300,https://pubmed.ncbi.nlm.nih.gov/37923477,,23,,https://openalex.org/W4318992180,OpenAlex,,YES,NO,NO
