Paper Title,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Open Access,Citations Count,PubMed ID,PMC ID,References,arXiv ID,OpenAlex ID,Source,Abstract,Review,Preprint,arXiv_used
"Application of red mud in carbon capture, utilization and storage (CCUS) technology",https://doi.org/10.1016/j.rser.2024.114683,2024,article,Renewable and Sustainable Energy Reviews,"Xinyue Liu, Xinyue Liu, Xiaoming Liu, Xiaoming Liu, Zengqi Zhang",https://doi.org/10.1016/j.rser.2024.114683,,False,108,,,127.0,,https://openalex.org/W4399834888,OpenAlex,,NO,NO,NO
Advances in Carbon Capture and Use (CCU) Technologies: A Comprehensive Review and CO2 Mitigation Potential Analysis,https://doi.org/10.3390/cleantechnol4040073,2022,review,Clean Technologies,"Christiano Bruneli Peres, Pedro R. Resende, Leonel J. R. Nunes, Leandro Cardoso de Morais",https://doi.org/10.3390/cleantechnol4040073,https://www.mdpi.com/2571-8797/4/4/73/pdf?version=1668676645,True,141,,,91.0,,https://openalex.org/W4309455655,OpenAlex,"One of society’s major current challenges is carbon dioxide emissions and their consequences. In this context, new technologies for carbon dioxide (CO2) capture have attracted much attention. One of these is carbon capture and utilization (CCU). This work focuses on the latest trends in a holistic approach to carbon dioxide capture and utilization. Absorption, adsorption, membranes, and chemical looping are considered for CO2 capture. Each CO2 capture technology is described, and its benefits and drawbacks are discussed. For the use of carbon dioxide, various possible applications of CCU are described, starting with the utilization of carbon dioxide in agriculture and proceeding to the conversion of CO2 into fuels (catalytic processes), chemicals (photocatalytic processes), polymers, and building supplies. For decades, carbon dioxide has been used in industrial processes, such as CO2-enhanced oil recovery, the food industry, organic compound production (such as urea), water treatment, and, therefore, the production of flame retardants and coolants. There also are several new CO2-utilization technologies at various stages of development and exploitation, such as electrochemical conversion to fuels, CO2-enhanced oil recovery, and supercritical CO2. At the end of this review, future opportunities are discussed regarding machine learning (ML) and life cycle assessment (LCA).",YES,NO,NO
The value of CCUS in transitions to net-zero emissions,https://doi.org/10.1016/j.tej.2021.107004,2021,article,The Electricity Journal,"Chris Greig, Sam Uden",https://doi.org/10.1016/j.tej.2021.107004,,False,77,,,35.0,,https://openalex.org/W3187054470,OpenAlex,,NO,NO,NO
Understanding initial opportunities and key challenges for CCUS deployment in India at scale,https://doi.org/10.1016/j.resconrec.2021.105829,2021,article,Resources Conservation and Recycling,"Vikram Vishal, Debanjan Chandra, Udayan Singh, Yashvardhan Verma",https://doi.org/10.1016/j.resconrec.2021.105829,,False,98,,,239.0,,https://openalex.org/W3195640265,OpenAlex,,NO,NO,NO
"Carbon capture, utilization and storage (CCUS) in oil and gas reservoirs in China: Status, opportunities and challenges",https://doi.org/10.1016/j.fuel.2024.132353,2024,article,Fuel,"Bin Liang, Chong Chen, Chun‐Sheng Jia, Chenhui Wang, Xiangzeng Wang, Yuqiang Zha, Rui Wang, Zhan Meng, Hao Wang",https://doi.org/10.1016/j.fuel.2024.132353,,False,122,,,141.0,,https://openalex.org/W4400951714,OpenAlex,,NO,NO,NO
"High-pressure supersonic carbon dioxide (CO2) separation benefiting carbon capture, utilisation and storage (CCUS) technology",https://doi.org/10.1016/j.apenergy.2023.120975,2023,article,Applied Energy,"Hongbing Ding, Yu Zhang, Yuanyuan Dong, Chuang Wen, Yan Yang",https://doi.org/10.1016/j.apenergy.2023.120975,,True,131,,,51.0,,https://openalex.org/W4361027305,OpenAlex,"Carbon capture, utilisation and storage (CCUS) is of unique significance for building a green and resilient energy system, and it is also a key solution to tackle the climate challenge. The concept of supersonic decarburization, a joint product of non-equilibrium condensation and swirling separation, can contribute to CCUS technology in a clean way. In this paper, a numerical model is established and validated to investigate the complex physical phenomena of supersonic decarbonization in a high-pressure environment based on the real gas equation of state. The model is compatible with the pure CO2 model and CH4-CO2 model. Through the simulation of the supersonic nozzle and supersonic separator, the condensation and separation performance of supersonic decarbonization technology was evaluated. For the condensation performance of carbon dioxide, the results show that higher pressure makes it much easier to achieve the condensation process. When the pressure is supercritical, the decrease of inlet temperature or the increase of inlet mole fraction of CO2 leads to a higher liquid fraction. For separation performance, when the mass concentration of inlet heterogeneous droplets increases from 0.1 kg/m3 to 7.5 kg/m3, the carbon separation amount increases from 3.33 ton/h to 4.43 ton/h, while the exergy loss of condensed CO2 drops from 436.57 kJ/kg to 329.56 kJ/kg. It demonstrates that the decarburization process is easier, and exergy required for condensation decreases when the concentration of the foreign core is larger. This new concept is beneficial to CCUS technology and can be applied to carbon capture in offshore natural gas processing.",NO,NO,NO
"Opportunities, challenges and the way ahead for carbon capture, utilization and sequestration (CCUS) by the hydrocarbon industry: Towards a sustainable future",https://doi.org/10.1016/j.egyr.2022.11.023,2022,article,Energy Reports,"Sushant Bajpai, Nehil Shreyash, Sukriti Singh, Amir Rauf Memon, Muskan Sonker, Saurabh Kr Tiwary, Susham Biswas",https://doi.org/10.1016/j.egyr.2022.11.023,,True,131,,,149.0,,https://openalex.org/W4310016298,OpenAlex,"While carbon capture and sequestration (CCS) has garnered many headlines in the recent past, its wider applicability on an industrial scale is yet to be explored due to a plethora of industrial challenges, primarily involving the short-term financial attractiveness of CCS projects. However, CCS represents a crucial technology for the hydrocarbon industry to extend its utility and financial attractiveness in this age where environmental, social and governance (ESG) criteria applied by financial institutes restrict access to capital by the hydrocarbon industry. However, CCS opportunities in the hydrocarbon industry are varied and require a more detailed understanding of the various processes for them to be successful in their desired operational parameters. Alternatively, the captured carbon dioxide (CO2) may be utilized for enhanced oil recovery (EOR) or methane production, which is referred to as carbon capture, utilization and storage (CCUS). Hence, the primary purpose of this review is to introduce the wider research audience to the various process of CCUS in the hydrocarbon industry by providing a brief introduction to their various process and their carbon storage potential. The review article discusses multiple CCS technologies and studies the Technology Readiness Level (TRL) values of each of these technologies in order to give a better outlook about the CCS technologies being employed in the contemporary world. Also, the viability of each CCUS process in subsurface oil mobilization applications would be explored for adverse conditions. Finally, a brief highlight on the implementation of proposed CCUS methods and their transition towards CO2 storage gas has been elaborated upon. Apart from reviewing the literature related to CCUS technologies, the authors have elaborated upon the economic aspects of these technologies. There authors have also studied the economic impact of carbon capture in different industries like the chemical industry, cement industry, etc. and thus, the review paper is intended to act as a guide for policy makers about the intended future course of action with regards to reducing the carbon footprint of the oil, till better and more equitable sources of energy replace it.",NO,NO,NO
Carbonic anhydrase to boost CO2 sequestration: Improving carbon capture utilization and storage (CCUS),https://doi.org/10.1016/j.chemosphere.2022.134419,2022,review,Chemosphere,"Ayanne de Oliveira Maciel, Paul Christakopoulos, Ulrika Rova, Io Antonopoulou",https://doi.org/10.1016/j.chemosphere.2022.134419,,True,109,https://pubmed.ncbi.nlm.nih.gov/35364080,,162.0,,https://openalex.org/W4220687519,OpenAlex,"CO<sub>2</sub> Capture Utilization and Storage (CCUS) is a fundamental strategy to mitigate climate change, and carbon sequestration, through absorption, can be one of the solutions to achieving this goal. In nature, carbonic anhydrase (CA) catalyzes the CO<sub>2</sub> hydration to bicarbonates. Targeting the development of novel biotechnological routes which can compete with traditional CO<sub>2</sub> absorption methods, CA utilization has presented a potential to expand as a promising catalyst for CCUS applications. Driven by this feature, the search for novel CAs as biocatalysts and the utilization of enzyme improvement techniques, such as protein engineering and immobilization methods, has resulted in suitable variants able to catalyze CO<sub>2</sub> absorption at relevant industrial conditions. Limitations related to enzyme recovery and recyclability are still a concern in the field, affecting cost efficiency. Under different absorption approaches, CA enhances both kinetics and CO<sub>2</sub> absorption yields, besides reduced energy consumption. However, efforts directed to process optimization and demonstrative plants are still limited. A recent topic with great potential for development is the CA utilization in accelerated weathering, where industrial residues could be re-purposed towards becoming carbon sequestrating agents. Furthermore, research of new solvents has identified potential candidates for integration with CA in CO<sub>2</sub> capture, and through techno-economic assessments, CA can be a path to increase the competitiveness of alternative CO<sub>2</sub> absorption systems, offering lower environmental costs. This review provides a favorable scenario combining the enzyme and CO<sub>2</sub> capture, with possibilities in reaching an industrial-like stage in the future.",NO,NO,NO
Frontiers of CO2 Capture and Utilization (CCU) towards Carbon Neutrality,https://doi.org/10.1007/s00376-022-1467-x,2022,article,Advances in Atmospheric Sciences,"Lingyun Zhang, Yanfang Song, Jialin Shi, Qun Shen, Deng Hu, Qiang Gao, Wei Chen, Kien-Woh Kow, Cheng Heng Pang, Nannan Sun, Wei Wei",https://doi.org/10.1007/s00376-022-1467-x,https://link.springer.com/content/pdf/10.1007/s00376-022-1467-x.pdf,True,70,,,100.0,,https://openalex.org/W4283741904,OpenAlex,"Abstract CO 2 capture, utilization, and storage (CCUS) technology is a rare option for the large-scale use of fossil fuels in a low-carbon way, which will definitely play a part in the journey towards carbon neutrality. Within the CCUS nexus, CCU is especially interesting because these processes will establish a new “atmosphere-to-atmosphere” carbon cycle and thus indirectly offer huge potential in carbon reduction. This study focuses on the new positioning of CCUS in the carbon neutrality scenario and aims to identify potential cutting-edge/disruptive CCU technologies that may find important application opportunities during the decarbonization of the energy and industrial system. To this end, direct air capture (DAC), flexible metal-framework materials (MOFs) for CO 2 capture, integrated CO 2 capture and conversion (ICCC), and electrocatalytic CO 2 reduction (ECR) were selected, and their general introduction, the importance to carbon neutrality, and most up-to-date research progress are summarized.",NO,NO,NO
"AI for Nanomaterials Development in Clean Energy and Carbon Capture, Utilization and Storage (CCUS)",https://doi.org/10.1021/acsnano.3c01062,2023,review,ACS Nano,"Honghao Chen, Yingzhe Zheng, Jiali Li, Lanyu Li, Xiaonan Wang",https://doi.org/10.1021/acsnano.3c01062,,False,105,https://pubmed.ncbi.nlm.nih.gov/37267448,,220.0,,https://openalex.org/W4379113889,OpenAlex,"Zero-carbon energy and negative emission technologies are crucial for achieving a carbon neutral future, and nanomaterials have played critical roles in advancing such technologies. More recently, due to the explosive growth in data, the adoption and exploitation of artificial intelligence (AI) as part of the materials research framework have had a tremendous impact on the development of nanomaterials. AI has enabled revolutionary next-generation paradigms to significantly accelerate all stages of material discovery and facilitate the exploration of the enormous design space. In this review, we summarize recent advancements of AI applications in nanomaterials discovery, with a special emphasis on the selected applications of AI and nanotechnology for the net-zero emission future including the development of solar cells, hydrogen energy, battery materials for renewable energy, and CO<sub>2</sub> capture and conversion materials for carbon capture, utilization and storage (CCUS) technologies. In addition, we discuss the limitations and challenges of current AI applications in this area by identifying the gaps that exist in current development. Finally, we present the prospect for future research directions in order to facilitate the large-scale applications of artificial intelligence for advancements in nanomaterials.",NO,NO,NO
Climate change impacts of introducing carbon capture and utilisation (CCU) in waste incineration,https://doi.org/10.1016/j.wasman.2021.03.046,2021,article,Waste Management,"Thomas H. Christensen, Valentina Bisinella",https://doi.org/10.1016/j.wasman.2021.03.046,,True,85,https://pubmed.ncbi.nlm.nih.gov/33887697,,26.0,,https://openalex.org/W3155871969,OpenAlex,,NO,NO,NO
Role of carbon capture and utilization (CCU) for decarbonization of industrial sector: A case study of Japan,https://doi.org/10.1016/j.apenergy.2022.120183,2022,article,Applied Energy,"Eiji Kawai, Akito Ozawa, Benjamin D. Leibowicz",https://doi.org/10.1016/j.apenergy.2022.120183,,False,83,,,24.0,,https://openalex.org/W4307920751,OpenAlex,,NO,NO,NO
CCUS and CO2 injection field application in abroad and China: Status and progress,https://doi.org/10.1016/j.geoen.2023.212011,2023,article,Geoenergy Science and Engineering,"Zhaoxia Liu, Ming Gao, Xinmin Zhang, Yan Liang, Yong-jun Guo, Wanlu Liu, Jingwei Bao",https://doi.org/10.1016/j.geoen.2023.212011,,False,70,,,76.0,,https://openalex.org/W4381952256,OpenAlex,,NO,NO,NO
CARBON CAPTURE AND UTILIZATION (CCU): A REVIEW OF EMERGING APPLICATIONS AND CHALLENGES,https://doi.org/10.51594/estj.v5i3.949,2024,review,Engineering Science & Technology Journal,"Ifeanyi Onyedika Ekemezie, Wags Numoipiri Digitemie",https://doi.org/10.51594/estj.v5i3.949,https://fepbl.com/index.php/estj/article/download/949/1164,True,63,,,26.0,,https://openalex.org/W4393131172,OpenAlex,"As the global community grapples with the urgent need to mitigate the impacts of climate change, Carbon Capture and Utilization (CCU) has emerged as a promising and multifaceted strategy to address carbon emissions. This review paper provides a comprehensive examination of the current state of CCU technologies, focusing on both the emerging applications and the challenges inherent in their implementation. The first section offers an overview of diverse carbon capture methods, ranging from pre-combustion to direct air capture, highlighting key advancements in technologies such as chemical absorption, membrane separation, and adsorption. Subsequently, the paper delves into the various pathways of carbon utilization, exploring applications in the production of fuels, carbon-based materials, and chemical synthesis. Notable breakthroughs in power-to-gas technologies, utilization in construction materials, and industrial applications are discussed in detail. The core of the review is dedicated to unveiling the emerging applications of CCU, with a specific emphasis on its role in agriculture and soil enhancement, integration with renewable energy systems, and collaboration with other industries. The potential economic and environmental benefits of these applications are explored to underscore the transformative impact of CCU on sustainable development. However, the journey towards widespread CCU adoption is not without challenges. This paper identifies and analyzes technical hurdles related to efficiency, scalability, and cost-effectiveness. Additionally, it examines the regulatory, policy, and societal challenges that may hinder the seamless integration of CCU technologies. Case studies of successful CCU projects provide practical insights, emphasizing lessons learned and best practices. The paper concludes by outlining future prospects and opportunities in the field of CCU, emphasizing the need for continued research, development, and international collaboration. It calls for a concerted effort to overcome challenges and harness the full potential of CCU in contributing to global carbon reduction goals. This comprehensive review aims to serve as a valuable resource for researchers, policymakers, and industry professionals involved in climate change mitigation, providing a nuanced understanding of the current landscape, opportunities, and challenges associated with Carbon Capture and Utilization. Keywords: Carbon Capture and Utilization (CCU), Applications, Challenges.",YES,NO,NO
"Comparative numerical study on the co-optimization of CO2 storage and utilization in EOR, EGR, and EWR: Implications for CCUS project development",https://doi.org/10.1016/j.apenergy.2023.121448,2023,article,Applied Energy,"Mvomo N. Edouard, Chinedu J. Okere, Chinedu Ejike, Pingchuan Dong, Musab A.M. Suliman",https://doi.org/10.1016/j.apenergy.2023.121448,,False,117,,,61.0,,https://openalex.org/W4381332701,OpenAlex,,NO,NO,NO
CO2 mineralization of demolished concrete wastes into a supplementary cementitious material – a new CCU approach for the cement industry,https://doi.org/10.21809/rilemtechlett.2021.141,2021,article,RILEM Technical Letters,"Maciej Zając, Jan Skoček, Jørgen Skibsted, Mohsen Ben Haha",https://doi.org/10.21809/rilemtechlett.2021.141,https://letters.rilem.net/index.php/rilem/article/download/141/137,True,105,,,51.0,,https://openalex.org/W3180572114,OpenAlex,"This contribution discusses the carbon capture and utilization (CCU) approach based on CO2 mineralization of cement paste from recycled concrete as new approach to capture CO2 and significantly contribute to the reduction in CO2 emissions associated with cement production. The current literature suggests that all CO2 released from the decomposition of limestone during clinker production can be sequestered by carbonation of the end-of-life cement paste. This carbonation can be achieved in a few hours at ambient temperature and pressure and with a relatively low CO2 concentration (&lt; 10 %) in the gas. The carbonation of cement paste produces calcite and an amorphous alumina-silica gel, the latter being a pozzolanic material that can be utilized as a supplementary cementitious material. The pozzolanic reaction of the alumina-silica gel is very rapid as a result of its high specific surface and amorphous structure. Thus, composite cements containing carbonated cement paste are characterized by a rapid strength gain. The successful implementation of this CCU approach relies also on improved concrete recycling techniques and methods currently under development to separate out the cement paste fines and such. Full concrete recycling will further improve the circular utilization of cement and concrete by using recycled aggregates instead of natural deposits of aggregates. Although the feasibility of the process has already been demonstrated at the industrial scale, there are still several open questions related to optimum carbonation conditions and the performance of carbonated material in novel composite cements.",NO,NO,NO
Several key issues for CCUS development in China targeting carbon neutrality,https://doi.org/10.1007/s43979-022-00019-3,2022,article,Carbon Neutrality,"Jiutian Zhang, Zhiyong Wang, Jia-Ning Kang, Song Xiangjing, Dong Xu",https://doi.org/10.1007/s43979-022-00019-3,https://link.springer.com/content/pdf/10.1007/s43979-022-00019-3.pdf,True,58,,,22.0,,https://openalex.org/W4280568362,OpenAlex,"Abstract Carbon capture, utilization, and storage (CCUS), as a technology with large-scale emission reduction potential, has been widely developed all over the world. In China, CCUS development achieved fruitful outcomes. CCUS gained further broad attention from the announcement of the carbon neutrality target by 2060, as CCUS is an indispensable important technology to realize carbon neutrality. It helps not only to build zero-emission and more resilient energy and industry systems but also provides negative emission potential. This paper discusses the new demand for carbon capture, utilization, and storage development brought by the carbon neutrality target analyzes the development status. As there remain various challenges of CCUS development, this paper focuses on several key issues for CCUS development in China targeting carbon neutrality: 1) how to reposition the role of CCUS under the carbon neutral target? 2) how shall we understand the technology development status and the costs? 3) what role shall utilization and storage play in future? 4) potential strategy applied to solve challenges of source-sink mismatch and resources constraints; and 5) new business model that suits large scale deployment of CCUS. This paper puts forward several policy suggestions that should be focused on now in China, especially to raise awareness under the vision of carbon neutrality that the role and contribution of CCUS are different, to accelerate the establishment of a comprehensive and systematic enabling environment for CCUS.",NO,NO,NO
Modelling plant-level abatement costs and effects of incentive policies for coal-fired power generation retrofitted with CCUS,https://doi.org/10.1016/j.enpol.2022.112959,2022,article,Energy Policy,"Jing‐Li Fan, Zezheng Li, Kai Li, Xian Zhang",https://doi.org/10.1016/j.enpol.2022.112959,,False,87,,,43.0,,https://openalex.org/W4226133462,OpenAlex,,NO,NO,NO
"Analysis of CO2 pipeline regulations from a safety perspective for offshore carbon capture, utilization, and storage (CCUS)",https://doi.org/10.1016/j.jclepro.2024.140734,2024,article,Journal of Cleaner Production,"Ahmed Hamdy El‐Kady, Md. Tanjin Amin, Faisal Khan, Mahmoud M. El‐Halwagi",https://doi.org/10.1016/j.jclepro.2024.140734,,True,85,,,125.0,,https://openalex.org/W4391061896,OpenAlex,"Offshore carbon capture, utilization, and storage (CCUS) is emerging as an essential option for decarbonization. Pipelines are an efficient and cost-effective way to transport large volumes of CO2. Safe transportation of carbon dioxide (CO2) to offshore storage and injection facilities is one of the prerequisites to ensuring safe CCUS operation. The current work first examines offshore CO2 pipeline hazards in CCUS projects based on existing literature. Then, it compares pipeline safety regulations in the USA, Europe, Australia, China, and the Middle East, aiming to identify how these regulations have covered these hazards and potential areas for improvement. Lastly, it provides recommendations to enhance CO2 pipelines' safety within CCUS projects. The results suggest that although the examined jurisdictions share a holistic commitment towards safety and environmental protection, notable differences exist. The existing regulations in the USA and Australia do not sufficiently account for the challenges faced in offshore CCUS operations, particularly those posed by CO2 impurities. In Europe, the distinct hazards of CO2 streams from CCUS are acknowledged. However, the required directives and guidelines for pipeline design and operation have not adequately addressed these hazards. Bridging these regulatory gaps requires measures including international harmonization, establishing guidelines for repurposing pipelines, and the implementation of Safety Case legislations. Furthermore, the existing regulatory frameworks can be improved by integrating with standardizing organizations' operating standards and recommended practices (e.g., Det Norske Veritas and International Organization for Standardization). This paper will be a valuable resource for policymakers, researchers, and industrial stakeholders in understanding the regulatory landscape for offshore CO2 pipelines for CCUS purposes.",NO,NO,NO
