Paper Title,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Open Access,Citations Count,PubMed ID,PMC ID,References,arXiv ID,OpenAlex ID,Source,Abstract,Review,Preprint,arXiv_used
Probing the local activity of CO2 reduction on gold gas diffusion electrodes: effect of the catalyst loading and CO2 pressure,https://www.semanticscholar.org/paper/0ea4d862abfc3e017403d33f0f5779511fc196a6,2021,,Chemical Science,"Mariana C. O. Monteiro, Stefan Dieckhöfer, Tim Bobrowski, T. Quast, Davide Pavesi, M. Koper, W. Schuhmann",https://doi.org/10.1039/d1sc05519d,https://pubs.rsc.org/en/content/articlepdf/2021/sc/d1sc05519d,True,13,35003599,8654039,1,,,SemanticScholar,"Large scale CO2 electrolysis can be achieved using gas diffusion electrodes (GDEs), and is an essential step towards broader implementation of carbon capture and utilization strategies. Different variables are known to affect the performance of GDEs. Especially regarding the catalyst loading, there are diverging trends reported in terms of activity and selectivity, e.g. for CO2 reduction to CO. We have used shear–force based Au nanoelectrode positioning and scanning electrochemical microscopy (SECM) in the surface-generation tip collection mode to evaluate the activity of Au GDEs for CO2 reduction as a function of catalyst loading and CO2 back pressure. Using a Au nanoelectrode, we have locally measured the amount of CO produced along a catalyst loading gradient under operando conditions. We observed that an optimum local loading of catalyst is necessary to achieve high activities. However, this optimum is directly dependent on the CO2 back pressure. Our work does not only present a tool to evaluate the activity of GDEs locally, it also allows drawing a more precise picture regarding the effect of catalyst loading and CO2 back pressure on their performance.",NO,NO,NO
Interlayer functionalization of silica nanosheets derived from natural clay for stable ionic liquids immobilization and efficient carbon dioxide capture.,https://www.semanticscholar.org/paper/d89a2b066d307f2fcf0f5b9006ea0d529cb92a5c,2025,,Journal of Colloid and Interface Science,"Xiaoyu Li, Ruihong Li, Haiyang Xue, Chenyu Wang, Kang Peng",https://doi.org/10.1016/j.jcis.2025.139628,,False,1,41371175,,60,,,SemanticScholar,"Supported ionic liquids (ILs) within porous supports are efficient carbon dioxide (CO2) adsorbents and has become a promising alternative to solid amine adsorbents owing to their negligible volatility, excellent chemical/thermal stability, and non-corrosive nature. In this work, we explore the confinement of ILs within the hierarchical nanochannels of laminated silica nanosheets derived from low-cost vermiculite (AEV) for efficient CO2 capture. A series of AEV/ILs (ILs confined within AEV) composites were synthesized via scalable wet impregnation approach, and the effects of several key factors, including ILs species, IL loading (10-50 wt%), adsorption temperature (25-65 °C), CO2 partial pressure, and gas flow rate (50-100 mL/min), were systematically evaluated. Characterization data indicated that the ILs were successfully incorporated within the laminated porous network of AEV, leading to an intercalated confinement structure. Under atmospheric pressure and 35 °C in a 40 % CO2/60 % N2 flow, the AEV/BF4-20 adsorbent (20 wt% 1-butyl-3-methylimidazolium tetrafluoroborate ([BMIM][BF4]) loading within AEV) achieved a CO2 uptake of 1.28 mmol/g, combined with rapid adsorption kinetics and stable recyclability, showing only an average capacity loss of 0.78 % per cycle over long-term testing. The hierarchical porous structure of AEV appears to promote efficient ILs dispersion and enhance CO2 diffusion, thereby improving CO2 capture performances. Furthermore, interactions between [BMIM][BF4] and AEV nanosheets, together with multiscale adsorption pathways (surface, interlayer, intraparticle), are considered to synergistically enhance the CO2 adsorption behavior. These low-cost raw materials, uncomplicated synthesis process and highly adsorption activity make AEV/ILs composites possible for large-scale production, showing great potential for various practical CO2 capture and separation processes.",NO,NO,NO
Temperature and Concentration Effects on Physical and Thermodynamic Properties of Unloaded and CO2‐Loaded Aqueous Solutions: Experiments and Empirical Modeling,https://www.semanticscholar.org/paper/1eed381dc519a32c71086c9181ea8c074073e997,2025,,Greenhouse Gases: Science and Technology,"Ambedkar Balraj, Manikandan Shanmugam, Shree Vidhya Ramamoorthy, Papitha Palaian Premalalitha",https://doi.org/10.1002/ghg.2356,,False,0,,,57,,,SemanticScholar,"Amines are widely used in carbon capture, and high temperatures during stripping operations alter the solvent's nature. The study explores the physical and thermodynamic property changes of aqueous monoethanolamine (MEA), piperazine (PZ), and potassium carbonate (K2CO3) solutions, as these properties influence the CO2 absorption kinetics and regeneration of solvent. The solutions were tested from 283 to 333 K at varying concentrations. CO2 dissolution in aqueous solutions was assessed at room temperature and 0.0344 bar pressure. The density (ρ), viscosity (μ), and surface tension (σ) decrease with temperature increase for unloaded and CO2‐loaded solutions; while these properties increase with concentration. The thermal expansion coefficient (βρ) increases with temperature. A data‐based model was developed to predict ρ, μ, and σ as a function of CO2 loading, temperature, average solvent molecular weight, and concentration. The data‐based models predicted the properties with over 95% accuracy. Volumetric properties, viscosity deviation, and excess Gibbs free energy of activation are calculated for MEA to study intermolecular interactions. The thermodynamic results of MEA indicate the solvent behaves more ideally as concentration and temperature increas.",NO,NO,NO
Dynamic of CO2 adsorption in a fixed bed of microporous and mesoporous activated carbon impregnated with sodium hydroxide and the application of response surface methodology (RSM) for determining optimal adsorption conditions,https://www.semanticscholar.org/paper/3d91c1667758918576e38b61ec89eefb51db0a69,2024,,Environmental science and pollution research international,"P. Borisut, C. Tangsathitkulchai, A. Nuchitprasittichai",https://doi.org/10.1007/s11356-024-32013-w,,False,3,38267644,,43,,,SemanticScholar,,NO,NO,NO
CO2 Capture Membrane for Long-Cycle Lithium-Air Battery,https://www.semanticscholar.org/paper/fc7cf6e850458644fbbc9ed95bcf6c0a2e683aa7,2023,,Molecules,"Jiawei Wang, Yanli Chen, Yunfeng Zhao, Chongyan Yao, Yibo Liu, Xizheng Liu",https://doi.org/10.3390/molecules28052024,https://www.mdpi.com/1420-3049/28/5/2024/pdf?version=1677214593,True,6,36903270,10003791,42,,,SemanticScholar,"Lithium-air batteries (LABs) have attracted extensive attention due to their ultra-high energy density. At present, most LABs are operated in pure oxygen (O2) since carbon dioxide (CO2) under ambient air will participate in the battery reaction and generate an irreversible by-product of lithium carbonate (Li2CO3), which will seriously affect the performance of the battery. Here, to solve this problem, we propose to prepare a CO2 capture membrane (CCM) by loading activated carbon encapsulated with lithium hydroxide (LiOH@AC) onto activated carbon fiber felt (ACFF). The effect of the LiOH@AC loading amount on ACFF has been carefully investigated, and CCM has an ultra-high CO2 adsorption performance (137 cm3 g−1) and excellent O2 transmission performance by loading 80 wt% LiOH@AC onto ACFF. The optimized CCM is further applied as a paster on the outside of the LAB. As a result, the specific capacity performance of LAB displays a sharp increase from 27,948 to 36,252 mAh g−1, and the cycle time is extended from 220 h to 310 h operating in a 4% CO2 concentration environment. The concept of carbon capture paster opens a simple and direct way for LABs operating in the atmosphere.",NO,NO,NO
CO2 Capture by Hybrid Ultramicroporous TIFSIX‐3‐Ni under Humid Conditions Using Non‐Equilibrium Cycling,https://www.semanticscholar.org/paper/ff313af8fd8fc4a14f1336527ef14fe5230845be,2022,,Angewandte Chemie,"S. Ullah, Kui‐Thong Tan, Debobroto Sensharma, Naveen Kumar, Soumya Mukherjee, A. Bezrukov, Jing Li, M. Zaworotko, T. Thonhauser",https://doi.org/10.1002/anie.202206613,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.202206613,True,48,35737638,9539483,0,,,SemanticScholar,"Abstract Although pyrazine‐linked hybrid ultramicroporous materials (HUMs, pore size <7 Å) are benchmark physisorbents for trace carbon dioxide (CO2) capture under dry conditions, their affinity for water (H2O) mitigates their carbon capture performance in humid conditions. Herein, we report on the co‐adsorption of H2O and CO2 by TIFSIX‐3‐Ni—a high CO2 affinity HUM—and find that slow H2O sorption kinetics can enable CO2 uptake and release using shortened adsorption cycles with retention of ca. 90 % of dry CO2 uptake. Insight into co‐adsorption is provided by in situ infrared spectroscopy and ab initio calculations. The binding sites and sorption mechanisms reveal that both CO2 and H2O molecules occupy the same ultramicropore through favorable interactions between CO2 and H2O at low water loading. An energetically favored water network displaces CO2 molecules at higher loading. Our results offer bottom‐up design principles and insight into co‐adsorption of CO2 and H2O that is likely to be relevant across the full spectrum of carbon capture sorbents to better understand and address the challenge posed by humidity to gas capture.",NO,NO,NO
Carbon dioxide adsorption/desorption performance of single- and blended-amines-impregnated MCM-41 mesoporous silica in post-combustion carbon capture,https://www.semanticscholar.org/paper/c229b15418aa4ccb992eaae4c62cf2b7e5560d7c,2022,,Clean Energy,"P. Muchan, C. Saiwan, M. Nithitanakul",https://doi.org/10.1093/ce/zkac020,https://academic.oup.com/ce/article-pdf/6/3/424/43933871/zkac020.pdf,True,16,,,76,,,SemanticScholar,"
 High-surface-area, hexagonal-structured mesoporous silica, MCM-41, was synthesized and wet impregnated with three different amines of 2-(ethylamino) ethanol (EAE), ethylenediamine (EDA), and tetraethylenepentamine (TEPA) for use as solid adsorbents in post-combustion CO2 capture application. The CO2 adsorption test was performed at 25°C and atmospheric pressure using 15/85 vol% of CO2/N2 at a 20-mL/minute flow rate. Desorption was carried out at 100°C under 20 mL/minute of N2 flow. The results show that the capacity and rate of CO2 adsorption obtained from all the amine-modified adsorbents were significantly increased with increasing amine loading due to carbamate formation. Desorption efficiency and heat duty for regeneration were also affected by the amount of amine loading. The more stable the carbamate produced, the higher the energy was required. They exhibited the highest adsorption–desorption performance at 60 wt% amines used for impregnation. Blended EAE/TEPA at different weight ratios at a total concentration at 60 wt% amines was impregnated on MCM-41 adsorbent. Sorbent impregnated with 50%/10% of EAE/TEPA showed the best performance of 4.25 mmolCO2/g at a high adsorption rate, a low heat duty of 12 kJ/mmolCO2 and with 9.4% reduction of regeneration efficiency after five repeated adsorption–desorption cycles.",NO,NO,NO
Sequential Pore Functionalization in MOFs for Enhanced Carbon Dioxide Capture,https://www.semanticscholar.org/paper/25e65c5b00ef50a38e3be85635c88572c0a1901e,2024,,JACS Au,"Ankit K Yadav, Andrzej Gładysiak, Ah-Young Song, Lei Gan, C. Simons, Nawal M Alghoraibi, Ammar H Alahmed, Mourad Younes, Jeffrey A. Reimer, Hongliang Huang, J. G. Planas, Kyriakos C. Stylianou",https://doi.org/10.1021/jacsau.4c00808,https://doi.org/10.1021/jacsau.4c00808,True,9,39735925,11672129,72,,,SemanticScholar,"The capture of carbon dioxide (CO2) is crucial for reducing greenhouse emissions and achieving net-zero emission goals. Metal–organic frameworks (MOFs) present a promising solution for carbon capture due to their structural adaptability, tunability, porosity, and pore modification. In this research, we explored the use of a copper (Cu(II))-based MOF called mCBMOF-1. After activation, mCBMOF-1 generates one-dimensional channels with square cross sections, featuring sets of four Cu(II) open metal sites spaced by 6.042 Å, allowing strong interactions with coordinating molecules. To investigate this capability, mCBMOF-1 was exposed to ammonia (NH3) gas, resulting in hysteretic NH3 isotherms indicative of strong interactions between Cu(II) and NH3. At 150 mbar and 298 K, the NH3-loaded (∼1 mmol/g) material exhibited a 106% increase in CO2 uptake compared to that of the pristine mCBMOF-1. Carbon-13 solid-state nuclear magnetic resonance spectra and density functional theory calculations confirmed that the sequential loading of NH3 followed by CO2 adsorption generated a copper–carbamic acid complex within the pores of mCBMOF-1. Our study highlights the effectiveness of sequential pore functionalization in MOFs as an attractive strategy for enhancing the interactions of MOFs with small molecules such as CO2.",NO,NO,NO
A polymeric suspension of amine functionalized silica nanoparticles derived from Moonj grass for the carbon capture and storage applications,https://www.semanticscholar.org/paper/53f6740fbd73f85602bc8ad6c9e56226f9b08307,2021,,"Journal of Macromolecular Science, Part A","Niharika Pandey, K. R. Chaturvedi, Tushar Sharma, U. Ojha",https://doi.org/10.1080/10601325.2021.2013727,,False,4,,,104,,,SemanticScholar,"Abstract Herewith, amine functionalization of low cost support from a novel and sustainable source has been entrenched to improve the carbon dioxide (CO2) capture efficiency. The support used is silica nanoparticles (SNPs), derived from a commonly available weed grass namely, Moonj (Saccharum munja L.). The amine functionality was anchored over the SNPs’s surface to obtain amine-functionalized SNPs (AFSNPs) using one step process. The SNPs and AFSNPs were characterized with FTIR, XRD, SEM, TEM, and BET to confirm the structural and textural properties. Subsequently, AFSNPs were suspended in a polymeric solution of 1000 ppm hydrolyzed polyacrylamide (HPAM) forming an AFSNP-HPAM nano-fluid. The nano-fluid remained stable for over 21 days and no sign of sedimentation was observed. Increasing the AFSNPs’s concentration in the nano-fluid increased the viscosity of the nano-fluid while increasing the amine loading over SNPs did not much affect the base viscosity. The nano-fluid showed improved CO2 absorption property for AFSNPs over SNPs. This improved CO2 absorption property can be attributed to the synergy between polymer and AFSNPs. The inclusion of the AFSNPs in the polymer matrix also enhanced thermal stability of polymer at high temperatures. Thus, the utilization of these AFSNPs is proposed in subsurface applications for effective carbon utilization and storage. Graphical Abstract",NO,NO,NO
Carbon dioxide capture by aqueous glucosamine solutions: Pilot plant measurements and a theoretical study,https://www.semanticscholar.org/paper/d0463e507fe94d59c9d25ab352e451181c6d53e8,2024,,AIChE Journal,"Iman Hami Dindar, Nicole Lutters, E. Kenig",https://doi.org/10.1002/aic.18541,https://doi.org/10.1002/aic.18541,True,2,,,19,,,SemanticScholar,"A comprehensive investigation of the potential of aqueous glucosamine solutions as an eco‐friendly solvent for CO2 capture was performed. It includes an experimental study in a pilot plant setup and a theoretical analysis with a rate‐based model. The model was validated against the measured column profiles of temperature and CO2 concentration in both liquid and gas phases. Model‐based parameter sensitivity studies revealed inherent challenges for an effective absorption process. A slow reaction rate and suboptimal chemical equilibrium conditions were identified as key limitations, restricting the absorption efficiency and CO2 loading capacity of the glucosamine solution. Furthermore, an analysis of the dissociation constant of this novel absorbent was performed and its significance with respect to the (limited) performance, capability, and efficiency evaluation was highlighted.",NO,NO,NO
